timestamp,cpu_usage,memory_usage,temperature,latency,packet_loss
2026-06-27T22:30:43.709051,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:43.794099,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:43.797057,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:43.796254,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:43.797936,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:43.854096,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:43.846140,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:43.861181,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:43.868081,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:43.925386,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:43.920667,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:43.926815,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:43.924606,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.046355,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.052866,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.050854,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.069666,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.116845,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.128187,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.118508,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.117628,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.224033,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.224407,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.223470,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.224925,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.259055,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.252029,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.261140,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.260493,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.372380,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.379915,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.378785,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.375182,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.400729,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.434919,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.434225,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.440299,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.525996,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.528202,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.526833,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.527587,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.557820,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.575237,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.626843,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.631316,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.671511,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.670917,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.673759,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.670185,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.736688,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.747038,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.747859,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.745745,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.811265,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.814544,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.812603,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.813657,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.887090,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:44.886283,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.903781,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.965916,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:44.959614,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:44.967426,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:44.970318,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.040633,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.026387,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.035192,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.034079,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.127806,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.126977,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.126022,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.131851,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.196487,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.207615,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.223126,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.225142,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.250884,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.283744,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.283052,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.284289,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.367214,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.364656,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.365933,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.366561,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.378206,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.432556,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.442647,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.449042,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.515052,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.525790,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.525177,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.524393,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.571135,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.603070,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.611194,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.612565,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.682890,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.680505,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.683965,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.682217,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.733106,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.735717,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.731469,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.735061,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.849209,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.848096,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:45.850330,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.852036,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.910447,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:45.911249,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:45.909318,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:45.912139,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.005585,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.000787,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.004048,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.003320,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.076187,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.073611,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.072003,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.070594,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.136762,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.159124,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.158385,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.165469,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.179811,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.191539,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.192334,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.180678,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.287727,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.287033,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.288525,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.286278,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.357061,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.362320,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.361192,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.364138,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.433035,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.432175,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.439799,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.442828,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.511840,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.496063,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.525684,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.524673,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.615607,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.619122,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.623538,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.630963,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.622622,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.630239,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.629406,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.627999,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.782917,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.787025,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.788654,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.785784,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.796973,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.795979,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.860628,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.892213,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.942018,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:46.943532,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:46.943020,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.939155,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:46.965802,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:46.984111,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.012907,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.028918,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.102070,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.106032,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.103867,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.105082,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.198228,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.197021,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.203047,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.198910,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.204254,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.266980,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.212624,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.263772,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.356203,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.353359,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.351110,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.354944,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.411471,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.414612,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.415214,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.417391,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.478094,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.476578,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.481620,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.477463,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.537446,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.554905,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.536587,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.611581,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.648131,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.651528,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.660898,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.658048,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.691175,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.702809,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.726777,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.731611,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.829000,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.835496,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.846662,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.834577,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.862761,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.861976,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:47.868670,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.875773,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.969696,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:47.978065,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:47.973920,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:47.976499,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.007684,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.029818,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.034049,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.030646,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.119889,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.118587,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.121453,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.122475,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.191809,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.195897,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.194191,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.198011,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.247782,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.264979,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.266644,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.271847,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.356760,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.357666,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.360478,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.361211,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.432864,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.461408,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.452038,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.454143,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.511163,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.530333,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.521264,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.525629,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.604091,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.606489,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.605145,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.607719,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.678678,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.681732,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.683824,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.686808,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.730910,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.742137,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.743144,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.744721,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.849769,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.854046,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.852595,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.851158,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:48.897154,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:48.904788,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:48.904209,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:48.903476,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.007960,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.006927,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.009210,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.008525,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.022370,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.048645,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.048037,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.044541,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.159200,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.162289,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.161250,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.160067,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.200105,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.200899,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.214155,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.218319,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.330182,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.335531,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.332791,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.341482,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.340422,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.343680,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.342868,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.342213,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.483921,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.484717,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.479990,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.482936,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.515978,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.540886,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.539861,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.545018,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.638804,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.639721,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.640593,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.637064,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.674104,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.694808,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.680929,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.694032,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.795145,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.793336,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.798432,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.799491,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.852616,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.861402,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:49.862440,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.860661,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.936822,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:49.939673,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:49.938387,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:49.939112,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.024527,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.035626,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.025946,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.045059,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.044380,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.032573,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.071990,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.083187,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.182130,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.181120,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.179969,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.184934,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.242974,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.244908,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.237934,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.248821,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.309525,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.310644,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.307183,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.308225,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.413303,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.414768,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.419669,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.430395,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.440636,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.418850,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.428150,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.429655,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.594376,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.602344,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.603397,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.598999,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.613893,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.682551,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.680383,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.651949,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.771677,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.772571,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.770875,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.770011,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.819832,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.835871,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.823329,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.824264,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.933221,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:50.930920,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:50.934249,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:50.932368,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:50.998927,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.002753,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:51.005829,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.001631,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.048295,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.056093,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.051852,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.053045,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:51.154270,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.156244,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.157042,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:51.151860,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.197326,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.218228,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:51.214776,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.219033,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.284181,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.283607,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.284924,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.282678,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:30:51.343527,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:30:51.347008,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:30:51.347736,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:30:51.348466,20.0,30.0,35.0,5.0,0.0
